,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
1545,668.10144,FDT36,OUT049
1546,3809.6343,DRF15,OUT027
1547,246.89728,FDN52,OUT010
1548,5394.223,FDC22,OUT027
1549,2590.9336,FDX15,OUT045
1550,3231.1396,FDT13,OUT013
1551,2112.8623,FDU04,OUT017
1552,590.9819,FDU31,OUT019
1553,2392.2441,FDW59,OUT027
1554,2591.2546,NCO29,OUT046
1555,2555.42,FDL15,OUT035
1556,2484.1797,FDI41,OUT049
1557,1667.5624,FDQ48,OUT049
1558,872.30096,DRI39,OUT013
1559,4062.9834,FDI08,OUT013
1560,1765.8439,FDC21,OUT049
1561,1099.8615,FDF58,OUT035
1562,264.62927,FDS08,OUT010
1563,2047.0569,FDE47,OUT045
1564,378.47092,NCP18,OUT019
1565,1521.663,NCR41,OUT013
1566,4107.4814,FDA27,OUT013
1567,3201.2798,FDA43,OUT035
1568,1277.28,FDA49,OUT045
1569,2615.3096,NCE55,OUT018
1570,1200.7177,DRM49,OUT027
1571,5584.6904,FDF22,OUT027
1572,1082.0581,FDQ15,OUT018
1573,2994.5315,NCS54,OUT017
1574,641.0139,NCY05,OUT013
1575,3888.9797,FDR45,OUT046
1576,2085.2424,FDK57,OUT049
1577,748.3074,FDF41,OUT010
1578,2020.6234,FDV21,OUT046
1579,738.8744,FDD51,OUT046
1580,1630.591,FDF33,OUT046
1581,3775.9211,FDA38,OUT046
1582,3129.4568,FDR56,OUT045
1583,2119.2085,NCN41,OUT017
1584,2413.2234,FDC60,OUT027
1585,3438.759,FDB47,OUT045
1586,2920.943,DRH01,OUT013
1587,1614.935,FDW08,OUT046
1588,1075.3802,FDF38,OUT027
1589,2638.3325,FDY32,OUT017
1590,1691.4525,FDG34,OUT049
1591,634.8405,FDG47,OUT019
1592,3159.1875,NCF18,OUT035
1593,449.43604,FDL39,OUT019
1594,2138.909,NCH55,OUT035
1595,1000.7618,DRJ35,OUT049
1596,3983.077,FDS44,OUT035
1597,3448.9116,DRE01,OUT018
1598,3242.522,FDY39,OUT013
1599,2377.3474,FDY32,OUT018
1600,3019.2236,FDR33,OUT027
1601,1345.2155,NCP50,OUT049
1602,1393.8706,FDZ47,OUT018
1603,2500.1733,FDU57,OUT049
1604,3197.968,FDY44,OUT013
1605,961.1402,DRH59,OUT018
1606,6076.8413,FDB03,OUT027
1607,3046.3748,FDY46,OUT045
1608,2775.5547,FDM39,OUT045
1609,1232.5835,FDY36,OUT035
1610,3248.437,NCM55,OUT035
1611,127.90883,FDJ50,OUT010
1612,2492.4165,DRL60,OUT013
1613,3900.118,NCJ54,OUT049
1614,687.60724,FDX59,OUT017
1615,3318.6223,FDI07,OUT013
1616,37.632,DRF51,OUT010
1617,1749.6235,FDM14,OUT017
1618,3117.3354,FDP21,OUT045
1619,1081.636,FDE40,OUT035
1620,2537.9543,FDE05,OUT035
1621,3306.1018,FDM13,OUT027
1622,3768.1152,FDC34,OUT027
1623,1766.9161,NCI55,OUT018
1624,2489.7708,NCE43,OUT018
1625,1529.1921,FDW58,OUT018
1626,3795.0208,FDG60,OUT045
1627,2869.217,FDV31,OUT017
1628,3139.9233,FDR47,OUT013
1629,66.53954,FDM60,OUT019
1630,3503.6396,NCF06,OUT018
1631,3038.4597,NCN26,OUT027
1632,1386.6456,FDQ59,OUT049
1633,589.282,FDF09,OUT046
1634,4274.055,NCS06,OUT017
1635,1836.997,FDT44,OUT046
1636,4040.296,FDI19,OUT017
1637,1013.02466,FDT22,OUT017
1638,4651.605,NCF54,OUT027
1639,3122.5127,DRG25,OUT045
1640,3118.1497,FDB59,OUT017
1641,3313.9824,FDQ37,OUT017
1642,839.23126,FDP56,OUT035
1643,2934.6028,FDW44,OUT035
1644,578.1982,FDJ26,OUT010
1645,3339.2842,FDU43,OUT018
1646,1602.8158,FDW33,OUT045
1647,3396.6038,NCX53,OUT027
1648,343.91068,FDN56,OUT010
1649,2484.7476,DRF15,OUT049
1650,1928.5631,FDO33,OUT017
1651,300.84424,FDZ39,OUT010
1652,906.4305,NCJ19,OUT017
1653,3367.566,FDU01,OUT035
1654,3845.9863,FDT12,OUT035
1655,821.7944,NCM18,OUT018
1656,2076.3572,FDP19,OUT017
1657,669.2254,NCR42,OUT049
1658,1844.4819,FDN10,OUT046
1659,893.9518,FDG44,OUT017
1660,2853.6362,FDQ10,OUT046
1661,1637.9362,DRH13,OUT049
1662,3976.4631,FDT52,OUT013
1663,1729.211,FDM56,OUT045
1664,315.97787,NCO43,OUT010
1665,2847.6145,NCV29,OUT035
1666,4120.539,NCF06,OUT013
1667,1469.25,FDO50,OUT035
1668,3952.0908,FDT59,OUT013
1669,1054.8566,FDX40,OUT027
1670,3252.1384,FDE50,OUT017
1671,3251.3042,FDX51,OUT017
1672,1295.6812,NCD30,OUT018
1673,1679.5406,FDK15,OUT013
1674,942.1077,FDL12,OUT045
1675,4149.5903,FDK46,OUT017
1676,225.62593,DRH49,OUT010
1677,2445.7395,FDQ57,OUT046
1678,1580.3185,FDY59,OUT017
1679,3617.1304,FDO09,OUT018
1680,2055.0913,NCG30,OUT035
1681,2716.5283,FDM09,OUT017
1682,2665.9202,NCN17,OUT027
1683,1414.1104,NCS42,OUT013
1684,328.95355,FDD02,OUT019
1685,3205.5896,FDE34,OUT013
1686,3124.1948,FDU38,OUT045
1687,2597.4033,FDB33,OUT046
1688,1426.6936,NCJ29,OUT017
1689,847.07654,FDZ27,OUT035
1690,1557.9681,FDI40,OUT013
1691,678.7123,FDG22,OUT013
1692,1717.1371,FDT51,OUT017
1693,2856.3616,FDF20,OUT018
1694,2064.205,FDV50,OUT035
1695,656.27106,FDT02,OUT049
1696,2524.7585,DRC49,OUT017
1697,2512.1667,FDF26,OUT049
1698,1989.4565,FDV52,OUT035
1699,662.7573,FDX59,OUT049
1700,3849.5647,FDV25,OUT035
1701,1111.1609,FDW23,OUT027
1702,1419.1996,FDE53,OUT018
1703,2140.1545,FDA19,OUT017
1704,2004.097,FDH22,OUT046
1705,1552.0006,NCO41,OUT013
1706,4069.521,FDX12,OUT017
1707,3232.2244,FDF17,OUT013
1708,3703.8457,FDS11,OUT045
1709,2507.4197,FDR51,OUT035
1710,274.49576,FDT49,OUT010
1711,2008.0901,FDC56,OUT013
1712,3039.5962,FDR13,OUT027
1713,1988.1384,FDQ60,OUT035
1714,4092.5142,FDN38,OUT049
1715,2608.891,NCL29,OUT013
1716,4039.743,FDO13,OUT027
1717,2177.609,FDE26,OUT018
1718,418.91226,FDA31,OUT010
1719,1200.2314,FDX14,OUT035
1720,2802.975,FDA34,OUT045
1721,2491.5718,FDF26,OUT013
1722,2663.8657,FDE38,OUT045
1723,1866.8391,DRI11,OUT046
1724,3019.9705,FDQ60,OUT027
1725,1074.3263,FDL21,OUT027
1726,5514.28,DRC12,OUT027
1727,3813.4617,FDC47,OUT046
1728,2082.5015,FDE57,OUT045
1729,1976.8192,FDT14,OUT045
1730,3119.2234,NCZ53,OUT046
1731,3437.0234,FDE28,OUT018
1732,2521.323,FDR19,OUT035
1733,484.60968,NCF54,OUT019
1734,1267.243,FDZ08,OUT046
1735,2126.4656,NCJ05,OUT018
1736,2028.0183,FDF59,OUT046
1737,1721.8246,NCO05,OUT035
1738,579.93964,FDW24,OUT018
1739,2373.7146,NCX42,OUT018
1740,836.9524,NCA53,OUT035
1741,452.6353,FDI45,OUT019
1742,1831.852,FDG46,OUT046
1743,561.2035,FDM20,OUT010
1744,144.02663,FDW11,OUT010
1745,3070.6768,FDX08,OUT035
1746,716.6698,NCK17,OUT035
1747,2164.9307,FDK32,OUT018
1748,2708.8997,NCA42,OUT035
1749,2938.1812,DRI01,OUT035
1750,4200.791,NCL55,OUT049
1751,1303.4744,DRE25,OUT018
1752,3095.9485,FDD14,OUT017
1753,3843.3518,FDB10,OUT046
1754,2491.765,DRN11,OUT035
1755,579.93964,FDP38,OUT018
1756,3169.0356,NCA30,OUT017
1757,3196.9653,FDT15,OUT017
1758,713.25354,NCP55,OUT018
1759,2515.3506,FDF12,OUT035
1760,3523.2488,FDM21,OUT018
1761,3757.409,FDX56,OUT035
1762,2521.323,FDF10,OUT017
1763,3052.8833,FDT32,OUT045
1764,1382.5942,FDM51,OUT018
1765,2138.0432,NCR50,OUT018
1766,3961.9988,FDI19,OUT049
1767,1667.379,FDX21,OUT017
1768,2529.1504,FDR31,OUT035
1769,4275.099,FDY02,OUT013
1770,2829.3235,NCA29,OUT045
1771,3060.6084,NCX17,OUT046
1772,3144.8997,FDM12,OUT045
1773,4037.254,FDI53,OUT027
1774,2814.649,NCU30,OUT049
1775,3188.075,FDC56,OUT027
1776,1742.1501,FDK27,OUT018
1777,2805.9705,NCK18,OUT017
1778,786.52686,FDB52,OUT019
1779,5231.352,DRG25,OUT027
1780,857.19476,FDZ13,OUT049
1781,629.19574,FDB57,OUT019
1782,1275.3668,FDR40,OUT046
1783,39.8361,NCO14,OUT019
1784,3121.7493,NCN19,OUT045
1785,388.3318,FDQ28,OUT019
1786,2265.7383,FDO13,OUT018
1787,1315.333,FDK48,OUT013
1788,2091.7195,FDU07,OUT018
1789,1983.3015,FDW20,OUT046
1790,276.30856,FDV12,OUT010
1791,2581.3423,FDH24,OUT013
1792,3586.1147,FDV59,OUT049
1793,1971.1752,FDK57,OUT045
1794,1189.7048,FDL16,OUT027
1795,2443.4536,NCQ17,OUT046
1796,2905.544,FDJ15,OUT018
1797,1550.1277,FDX24,OUT049
1798,1639.2375,FDT47,OUT046
1799,1018.2701,FDT10,OUT049
1800,1154.2898,FDZ37,OUT018
1801,6201.975,FDW43,OUT027
1802,1582.3319,DRN36,OUT017
1803,1277.9146,FDJ14,OUT045
1804,3578.204,FDA32,OUT013
1805,549.66626,FDJ38,OUT019
1806,2559.5024,FDQ57,OUT017
1807,547.46375,NCQ41,OUT019
1808,1015.61743,FDG56,OUT049
1809,3307.157,DRC13,OUT027
1810,2533.968,FDV55,OUT035
1811,2717.5496,FDQ49,OUT045
1812,113.40662,FDE29,OUT010
1813,3691.8564,FDR03,OUT013
1814,1550.1277,FDD45,OUT049
1815,608.7016,FDN38,OUT010
1816,866.85565,FDT56,OUT046
1817,3173.1838,FDT48,OUT045
1818,2928.1228,FDU03,OUT049
1819,286.84183,FDC56,OUT010
1820,2665.0994,NCO43,OUT027
1821,1841.692,FDQ27,OUT017
1822,3496.2563,FDR03,OUT046
1823,146.79807,DRH23,OUT010
1824,661.24414,FDG22,OUT045
1825,1668.3018,NCJ42,OUT013
1826,1400.052,FDR24,OUT046
1827,2920.7488,FDW60,OUT035
1828,3156.8362,FDJ08,OUT013
1829,654.69214,DRL59,OUT018
1830,525.74695,FDG60,OUT010
1831,2614.2854,FDW27,OUT017
1832,1119.7604,FDX14,OUT018
1833,884.4305,FDC20,OUT013
1834,3191.5845,NCS29,OUT018
1835,1594.8629,FDJ56,OUT046
1836,224.68417,FDB20,OUT019
1837,6146.853,FDL28,OUT027
1838,2138.8767,FDW01,OUT018
1839,3069.3513,FDL03,OUT046
1840,3554.7483,FDX22,OUT049
1841,2619.5261,FDJ21,OUT035
1842,2424.9233,FDR31,OUT045
1843,2531.7993,FDG21,OUT035
1844,1134.6873,FDS22,OUT027
1845,1609.8683,FDK08,OUT035
1846,2119.074,FDE17,OUT018
1847,1592.224,NCN30,OUT017
1848,1496.556,FDT50,OUT046
1849,2649.8284,NCX42,OUT049
1850,3684.4014,FDJ12,OUT035
1851,3010.8765,NCA18,OUT027
1852,564.161,FDP23,OUT019
1853,4082.6616,FDX12,OUT013
1854,2088.7258,FDN40,OUT018
1855,1365.5314,FDV48,OUT035
1856,2902.0938,NCY54,OUT013
1857,95.50941,FDL16,OUT010
1858,3362.153,FDR45,OUT018
1859,2584.455,FDJ52,OUT046
1860,1374.6002,DRG01,OUT017
1861,3850.7532,FDP52,OUT013
1862,3237.2295,FDU58,OUT017
1863,1596.6454,FDL02,OUT045
1864,3976.4631,FDG28,OUT013
1865,2101.3118,FDA19,OUT035
1866,2011.6925,FDW46,OUT027
1867,1691.6338,NCD43,OUT049
1868,842.54266,DRG39,OUT013
1869,684.2897,NCF55,OUT049
1870,1849.2653,FDJ07,OUT046
1871,2432.3105,FDE08,OUT046
1872,139.61188,FDP56,OUT019
1873,776.65826,FDT45,OUT045
1874,2871.5044,FDF17,OUT018
1875,1318.3473,FDX44,OUT046
1876,4793.62,FDM28,OUT027
1877,3189.9805,FDI36,OUT049
1878,1861.5474,FDS07,OUT045
1879,1873.4756,FDD36,OUT045
1880,935.4435,FDW11,OUT046
1881,2472.9949,FDN40,OUT049
1882,1546.6044,NCQ18,OUT049
1883,2864.9517,NCQ54,OUT017
1884,1364.2307,NCS42,OUT045
1885,113.531364,DRH39,OUT010
1886,2682.407,FDC09,OUT027
1887,401.4884,FDT08,OUT010
1888,4012.3477,FDC08,OUT035
1889,710.29956,FDT20,OUT017
1890,1080.629,FDS35,OUT035
1891,2877.928,FDX58,OUT018
1892,1594.1603,FDW58,OUT046
1893,1550.4711,DRD27,OUT046
1894,255.47095,FDH32,OUT019
1895,4556.5557,FDS26,OUT035
1896,1249.2924,FDQ31,OUT046
1897,3112.595,FDP11,OUT018
1898,1645.3696,FDD58,OUT017
1899,3484.1807,FDM33,OUT045
1900,3297.4875,FDZ16,OUT049
1901,744.6051,NCS29,OUT010
1902,128.33597,NCM18,OUT019
1903,3571.2292,FDP11,OUT049
1904,2240.861,NCC42,OUT017
1905,2813.1213,DRM23,OUT046
1906,6066.07,NCN55,OUT027
1907,4227.0854,FDK46,OUT013
1908,3167.6628,FDR01,OUT046
1909,2344.2112,NCA05,OUT045
1910,3012.6252,NCP43,OUT017
1911,419.3635,FDR12,OUT010
1912,3874.024,FDQ01,OUT013
1913,2034.5505,FDM13,OUT046
1914,4065.253,FDQ19,OUT017
1915,529.00574,FDK56,OUT019
1916,594.8242,NCX06,OUT010
1917,3036.9304,FDO56,OUT027
1918,1844.6206,FDU45,OUT045
1919,175.17946,FDI16,OUT019
1920,1878.1289,FDL32,OUT046
1921,2024.8302,FDA07,OUT046
1922,2442.0505,FDA14,OUT045
1923,3368.1777,FDV46,OUT027
1924,3633.3992,NCO07,OUT035
1925,1620.6887,NCP41,OUT046
1926,1807.1869,FDY60,OUT018
1927,4135.5913,FDN38,OUT017
1928,1122.6873,FDO15,OUT046
1929,2059.2346,FDT60,OUT013
1930,4001.1013,FDA55,OUT035
1931,233.89175,FDE02,OUT010
1932,3811.4126,DRJ39,OUT049
1933,1206.0096,FDV34,OUT035
1934,5195.8174,FDS20,OUT027
1935,2669.3423,FDF02,OUT027
1936,2178.9404,FDW40,OUT017
1937,3041.0015,NCB43,OUT046
1938,1472.5898,FDR58,OUT017
1939,689.53687,DRJ59,OUT035
1940,1647.8141,NCD30,OUT017
1941,1575.6549,FDE14,OUT017
1942,1407.8716,FDC28,OUT018
1943,1114.2236,FDU16,OUT018
1944,957.4557,NCD19,OUT035
1945,570.857,FDU21,OUT046
1946,5599.5757,FDV59,OUT027
1947,3233.016,FDU03,OUT045
1948,733.3886,FDC33,OUT010
1949,694.0753,NCR42,OUT035
1950,1205.46,DRH59,OUT035
1951,2195.6135,NCM31,OUT035
1952,3995.221,FDS50,OUT035
1953,821.2738,FDP39,OUT046
1954,1931.5448,FDQ55,OUT013
1955,332.20172,FDV36,OUT019
1956,2232.9624,FDI05,OUT027
1957,2682.407,FDS45,OUT027
1958,616.2021,FDA39,OUT045
1959,290.18237,FDC37,OUT010
1960,4311.9214,FDJ60,OUT027
1961,2007.4481,DRQ35,OUT046
1962,1966.4739,NCJ06,OUT046
1963,2109.92,NCY42,OUT018
1964,3227.658,DRM37,OUT049
1965,737.25885,FDR14,OUT045
1966,707.5155,FDE51,OUT049
1967,2794.5466,FDT33,OUT017
1968,1860.878,FDR08,OUT013
1969,400.18112,FDE36,OUT010
1970,252.04893,FDL22,OUT019
1971,2087.2632,FDR44,OUT013
1972,255.47095,FDI56,OUT019
1973,306.34662,FDE47,OUT010
1974,249.58568,FDV27,OUT010
1975,729.02185,FDV10,OUT049
1976,1277.0144,FDC40,OUT045
1977,3512.3623,NCX41,OUT013
1978,2693.5034,NCQ38,OUT027
1979,2679.9807,FDV12,OUT027
1980,1423.1156,FDE52,OUT017
1981,4610.202,FDG20,OUT027
1982,1060.5287,FDV16,OUT027
1983,1939.5194,FDI32,OUT017
1984,1016.986,FDJ32,OUT049
1985,2377.649,FDN39,OUT018
1986,2801.8638,FDY34,OUT017
1987,750.3812,FDC14,OUT035
1988,4001.1013,FDA55,OUT017
1989,570.4672,FDZ50,OUT010
1990,2757.054,DRG13,OUT049
1991,2423.7434,FDP01,OUT013
1992,2919.3643,NCG54,OUT017
1993,2020.7272,FDM13,OUT045
1994,4766.7837,NCO18,OUT027
1995,2507.757,NCW41,OUT013
1996,3797.5227,FDM52,OUT027
1997,722.32587,NCF55,OUT035
1998,2092.559,FDT09,OUT046
1999,1848.6466,NCM19,OUT035
2000,2259.7744,FDW12,OUT018
2001,659.0536,FDP15,OUT019
2002,727.945,FDK36,OUT045
2003,2975.255,FDZ25,OUT035
2004,3208.4666,NCW06,OUT049
2005,2966.2568,FDW60,OUT046
2006,2465.5178,DRC49,OUT013
2007,3303.1145,NCT17,OUT035
2008,2377.3474,NCN06,OUT018
2009,2893.9014,FDC45,OUT013
2010,452.6353,DRJ47,OUT019
2011,4035.7874,NCF06,OUT045
2012,331.69977,FDE21,OUT010
2013,694.46545,DRG27,OUT013
2014,2182.124,FDW40,OUT049
2015,3337.1511,NCO53,OUT046
2016,704.9298,FDE23,OUT049
2017,1633.0939,FDQ16,OUT046
2018,3912.0215,FDS26,OUT045
2019,109.13563,FDZ13,OUT010
2020,2492.6794,FDS14,OUT049
2021,1840.7249,FDC10,OUT045
2022,3245.6008,FDY16,OUT049
2023,2029.4984,FDJ20,OUT035
2024,686.0847,FDV43,OUT035
2025,2694.5186,FDZ32,OUT027
2026,2857.5671,FDR23,OUT046
2027,880.6545,FDN24,OUT035
2028,5208.823,FDE34,OUT027
2029,3549.489,FDU31,OUT013
2030,1483.6365,FDW33,OUT018
2031,1841.0245,FDU26,OUT046
2032,4505.38,FDE20,OUT027
2033,1648.2031,NCW05,OUT035
2034,2123.4016,FDB22,OUT018
2035,1878.7745,FDO56,OUT046
2036,3335.148,FDA19,OUT027
2037,852.7267,DRI39,OUT045
2038,791.23474,FDH52,OUT018
2039,3241.093,FDZ50,OUT035
2040,2562.7139,NCN42,OUT035
2041,2505.973,FDB53,OUT013
2042,1677.4832,DRG11,OUT017
2043,3813.221,DRK11,OUT027
2044,2021.1104,FDQ60,OUT017
2045,659.30225,FDT36,OUT017
2046,2844.3682,DRG25,OUT018
2047,3123.585,DRJ23,OUT046
2048,2614.117,FDG05,OUT035
2049,1958.257,NCK06,OUT018
2050,2524.7585,FDU52,OUT017
2051,1204.3231,FDW07,OUT018
2052,633.86584,NCM17,OUT045
2053,2650.8022,FDA22,OUT045
2054,2980.2654,NCA41,OUT018
2055,685.07025,FDF38,OUT035
2056,950.766,FDH52,OUT046
2057,571.533,FDY58,OUT019
2058,3231.459,FDZ16,OUT045
2059,1024.7319,NCM18,OUT017
2060,2364.9553,FDA22,OUT018
2061,2951.3674,NCJ43,OUT035
2062,6146.853,FDI34,OUT027
2063,955.67883,FDG56,OUT046
2064,1850.7878,FDS34,OUT046
2065,828.22125,DRC01,OUT035
2066,693.33606,FDQ04,OUT035
2067,943.14233,FDK04,OUT035
2068,1687.281,FDT51,OUT049
2069,3171.494,FDV26,OUT017
2070,2157.7908,FDS04,OUT049
2071,3319.9175,FDW43,OUT018
2072,385.94153,FDQ28,OUT010
2073,2186.0525,NCK06,OUT017
2074,1897.5901,FDS23,OUT018
2075,544.6996,FDZ36,OUT019
2076,859.4762,FDE56,OUT018
2077,4694.329,FDW10,OUT027
2078,3039.878,NCN14,OUT045
2079,1473.2421,NCQ18,OUT045
2080,1752.1377,FDW08,OUT017
2081,4028.4868,FDU43,OUT035
2082,303.15295,FDR33,OUT010
2083,332.36877,FDM24,OUT010
2084,1608.2504,NCZ05,OUT046
2085,1955.4036,NCV41,OUT035
2086,2510.6833,FDV11,OUT018
2087,689.43896,NCY05,OUT035
2088,2855.8647,FDV44,OUT018
2089,1317.0656,FDW32,OUT049
2090,3363.574,NCU18,OUT027
2091,4254.241,NCC43,OUT035
2092,1810.3483,FDW19,OUT013
2093,3201.2798,FDN31,OUT035
2094,696.8803,FDI48,OUT045
2095,1356.9977,FDS24,OUT017
2096,1928.7704,FDF46,OUT049
2097,2491.765,DRG23,OUT017
2098,2122.471,FDG14,OUT018
2099,2930.753,NCY30,OUT049
2100,1674.8597,FDO28,OUT018
2101,2236.7405,DRD24,OUT035
2102,1423.0277,FDI33,OUT049
2103,3148.787,FDN32,OUT046
2104,3534.5496,FDR16,OUT045
2105,2452.2283,FDF26,OUT046
2106,587.90247,NCN29,OUT018
2107,2806.6252,FDE20,OUT045
2108,3122.5415,FDA46,OUT046
2109,3052.8833,FDU28,OUT045
2110,1575.4203,FDQ48,OUT045
2111,2080.636,FDV36,OUT013
2112,688.85364,FDR14,OUT018
2113,3687.9797,FDP23,OUT017
2114,785.4656,FDP56,OUT013
2115,192.43814,FDK48,OUT010
2116,2375.8977,FDR48,OUT046
2117,917.70026,NCY29,OUT049
2118,639.41394,FDM22,OUT018
2119,2598.9675,DRJ01,OUT013
2120,3864.5503,FDZ43,OUT045
2121,2572.2678,FDV03,OUT035
2122,5192.421,FDX11,OUT027
2123,5344.7915,NCA41,OUT027
2124,2783.6067,FDE38,OUT017
2125,579.20087,FDI27,OUT018
2126,3263.9016,FDN32,OUT013
2127,2150.8958,NCN43,OUT017
2128,5555.6445,FDB47,OUT027
2129,2572.2678,FDV03,OUT017
2130,1473.0924,NCN30,OUT045
2131,255.70688,NCV54,OUT010
2132,1676.3798,FDV07,OUT013
2133,3152.7852,FDP07,OUT049
2134,957.9507,FDK48,OUT018
2135,388.3318,FDM15,OUT019
2136,3057.6626,FDY19,OUT027
2137,3989.6797,FDK46,OUT046
2138,1032.6471,FDY11,OUT045
2139,767.1655,FDH09,OUT046
2140,4089.4163,FDO08,OUT027
2141,4081.647,FDU14,OUT013
2142,3026.5315,FDD22,OUT027
2143,2645.8362,FDM27,OUT017
2144,2675.0142,FDL02,OUT027
2145,2542.2363,NCA17,OUT035
2146,421.54575,FDE38,OUT019
2147,3197.995,NCG07,OUT049
2148,3817.3145,DRC27,OUT013
2149,4095.15,FDA27,OUT035
2150,2116.0955,FDW40,OUT045
2151,1913.5164,DRI11,OUT013
2152,1501.7893,FDN50,OUT046
2153,2853.46,FDR12,OUT046
2154,2687.5054,FDT34,OUT027
2155,1035.2987,FDW11,OUT035
2156,5215.009,NCO30,OUT027
2157,3170.022,FDZ34,OUT017
2158,1935.0526,FDU45,OUT017
2159,699.331,NCD42,OUT035
2160,2936.1387,FDX25,OUT045
2161,851.0203,NCR29,OUT046
2162,446.36603,FDX43,OUT019
2163,239.46155,FDB04,OUT010
2164,1339.5895,FDR49,OUT027
2165,1787.249,FDS39,OUT018
2166,1588.0701,FDW58,OUT045
2167,33.820942,FDG22,OUT019
2168,1083.0885,FDG31,OUT017
2169,6266.5015,NCV53,OUT027
2170,2540.9827,DRJ37,OUT035
2171,1828.0339,FDV07,OUT035
2172,2396.3074,FDW52,OUT018
2173,3077.0713,FDT15,OUT045
2174,1625.1992,FDD02,OUT018
2175,1198.6924,FDM16,OUT035
2176,2804.6816,NCE55,OUT046
2177,3231.7188,FDB57,OUT018
2178,680.9839,FDQ04,OUT013
2179,26.165882,FDQ47,OUT019
2180,595.38446,FDY14,OUT019
2181,3524.2686,DRK37,OUT017
2182,3566.018,FDO25,OUT017
2183,4061.6726,FDL57,OUT046
2184,1799.2052,NCK29,OUT018
2185,6657.9087,FDK46,OUT027
2186,403.5969,NCB43,OUT010
2187,6069.492,DRE01,OUT027
2188,2963.4338,FDC46,OUT018
2189,1615.8792,FDQ23,OUT045
2190,835.2074,FDX38,OUT049
2191,3399.3252,FDG60,OUT018
2192,3942.873,FDW55,OUT017
2193,783.3434,FDP39,OUT013
2194,1101.9221,FDB20,OUT018
2195,2076.3572,FDV21,OUT017
2196,1539.4757,FDZ02,OUT013
2197,3288.845,FDP19,OUT027
2198,3907.5886,FDA38,OUT035
2199,1990.2737,FDH22,OUT045
2200,4034.8828,DRM11,OUT045
2201,5332.035,FDO12,OUT027
2202,2050.5813,FDT14,OUT049
2203,561.2035,FDW34,OUT010
2204,5215.009,FDG04,OUT027
2205,1165.9263,FDW59,OUT018
2206,1429.3237,FDR33,OUT018
2207,2077.4246,FDP32,OUT013
2208,6175.899,FDL13,OUT027
2209,1900.453,FDD22,OUT013
2210,2016.7975,FDV40,OUT027
2211,619.2034,NCD55,OUT046
2212,29.757385,FDQ20,OUT010
2213,853.42126,FDD28,OUT045
2214,3447.1477,FDC39,OUT045
2215,1921.8782,NCR17,OUT049
2216,1670.7557,DRO35,OUT018
2217,4019.9458,FDF40,OUT049
2218,2114.416,FDR31,OUT018
2219,3280.8147,NCQ41,OUT017
2220,747.10925,FDP38,OUT046
2221,5564.033,NCU54,OUT027
2222,454.54953,FDG22,OUT018
2223,3804.3257,DRK59,OUT013
2224,1632.9954,FDC37,OUT046
2225,2390.143,NCO42,OUT013
2226,2543.3367,NCT42,OUT017
2227,1588.7786,FDX27,OUT035
2228,994.4694,FDV40,OUT018
2229,1719.2424,FDT45,OUT027
2230,252.78252,FDS47,OUT019
2231,4062.0771,FDR45,OUT035
2232,3782.8972,FDB03,OUT045
2233,930.58777,FDO49,OUT035
2234,4311.9214,FDU60,OUT027
2235,621.6895,FDB26,OUT018
2236,3593.2156,FDB46,OUT017
2237,531.69415,FDQ37,OUT019
2238,4271.9614,FDN03,OUT017
2239,4235.3105,NCX30,OUT045
2240,393.29843,FDK32,OUT019
2241,3173.4573,DRM47,OUT013
2242,1050.7134,NCO02,OUT046
2243,1075.6982,FDP04,OUT013
2244,1790.3313,NCO43,OUT049
2245,1324.5153,FDD59,OUT013
2246,2967.287,FDQ10,OUT017
2247,2584.8047,FDW45,OUT035
2248,4191.565,NCK30,OUT049
2249,3103.7166,FDU31,OUT018
2250,372.6379,NCQ17,OUT019
2251,2902.2104,FDN01,OUT017
2252,2880.547,FDZ19,OUT049
2253,2608.0073,DRG37,OUT017
2254,580.10974,FDE32,OUT045
2255,2789.6882,FDO34,OUT049
2256,149.38928,FDM04,OUT019
2257,2923.8699,FDZ25,OUT049
2258,1649.7786,FDU08,OUT049
2259,4009.5232,NCW30,OUT045
2260,979.74316,NCM18,OUT013
2261,789.268,FDS22,OUT035
2262,4099.3066,NCH18,OUT017
2263,2951.0593,FDC23,OUT013
2264,3128.9502,FDY46,OUT013
2265,3942.0728,NCU06,OUT046
2266,1505.2662,FDX57,OUT045
2267,5691.9854,FDX36,OUT027
2268,739.8951,FDL16,OUT045
2269,1159.6736,FDT16,OUT010
2270,1432.9282,FDN16,OUT018
2271,3111.2136,FDC03,OUT046
2272,3971.5232,DRF60,OUT013
2273,5297.8105,FDS27,OUT027
2274,538.90485,FDP33,OUT010
2275,1492.8235,FDJ36,OUT018
2276,645.65027,NCR42,OUT013
2277,1396.2601,FDV14,OUT017
2278,3248.6533,NCP42,OUT035
2279,2213.8816,FDB50,OUT027
2280,4678.631,NCC30,OUT027
2281,1429.3237,FDA23,OUT018
2282,1513.3033,FDW16,OUT017
2283,422.33948,FDQ52,OUT010
2284,2169.3616,FDB58,OUT049
2285,1097.1613,NCP29,OUT049
2286,3995.4265,NCM05,OUT045
2287,3516.2415,FDO25,OUT013
2288,2069.0098,NCM54,OUT046
2289,2857.223,NCL54,OUT046
2290,447.04578,FDL39,OUT010
2291,2875.985,FDF53,OUT018
