,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
1546,3845.5862,DRF15,OUT027
1547,265.53036,FDN52,OUT010
1548,5477.493,FDC22,OUT027
1549,2621.2598,FDX15,OUT045
1550,3226.0679,FDT13,OUT013
1551,2124.662,FDU04,OUT017
1552,560.3463,FDU31,OUT019
1553,2305.9727,FDW59,OUT027
1554,2604.3645,NCO29,OUT046
1555,2538.904,FDL15,OUT035
1556,2479.724,FDI41,OUT049
1557,1663.0334,FDQ48,OUT049
1558,935.132,DRI39,OUT013
1559,4072.9448,FDI08,OUT013
1560,1875.3446,FDC21,OUT049
1561,1072.2544,FDF58,OUT035
1562,310.24097,FDS08,OUT010
1563,2030.1796,FDE47,OUT045
1564,373.52838,NCP18,OUT019
1565,1529.053,NCR41,OUT013
1566,4087.1226,FDA27,OUT013
1567,3212.8433,FDA43,OUT035
1568,1303.6904,FDA49,OUT045
1569,2626.0586,NCE55,OUT018
1570,1221.7286,DRM49,OUT027
1571,5437.9243,FDF22,OUT027
1572,1192.4681,FDQ15,OUT018
1573,2963.6057,NCS54,OUT017
1574,655.3943,NCY05,OUT013
1575,3906.5283,FDR45,OUT046
1576,2061.002,FDK57,OUT049
1577,700.9481,FDF41,OUT010
1578,2040.9382,FDV21,OUT046
1579,730.46344,FDD51,OUT046
1580,1627.4049,FDF33,OUT046
1581,3765.0063,FDA38,OUT046
1582,3127.4878,FDR56,OUT045
1583,2144.116,NCN41,OUT017
1584,2376.318,FDC60,OUT027
1585,3463.6929,FDB47,OUT045
1586,2941.3643,DRH01,OUT013
1587,1622.3325,FDW08,OUT046
1588,1057.1298,FDF38,OUT027
1589,2653.982,FDY32,OUT017
1590,1687.9712,FDG34,OUT049
1591,718.41693,FDG47,OUT019
1592,3165.0593,NCF18,OUT035
1593,466.57495,FDL39,OUT019
1594,2178.9978,NCH55,OUT035
1595,984.3262,DRJ35,OUT049
1596,3966.481,FDS44,OUT035
1597,3507.8323,DRE01,OUT018
1598,3237.841,FDY39,OUT013
1599,2353.985,FDY32,OUT018
1600,3022.0913,FDR33,OUT027
1601,1320.2922,NCP50,OUT049
1602,1319.1552,FDZ47,OUT018
1603,2496.9211,FDU57,OUT049
1604,3200.1074,FDY44,OUT013
1605,955.39,DRH59,OUT018
1606,6096.0776,FDB03,OUT027
1607,3030.065,FDY46,OUT045
1608,2776.6897,FDM39,OUT045
1609,1256.2332,FDY36,OUT035
1610,3246.088,NCM55,OUT035
1611,61.97438,FDJ50,OUT010
1612,2490.777,DRL60,OUT013
1613,3912.1658,NCJ54,OUT049
1614,706.83734,FDX59,OUT017
1615,3219.8447,FDI07,OUT013
1616,34.119545,DRF51,OUT010
1617,1744.172,FDM14,OUT017
1618,3137.9775,FDP21,OUT045
1619,1090.5886,FDE40,OUT035
1620,2539.5254,FDE05,OUT035
1621,3309.7397,FDM13,OUT027
1622,3810.1238,FDC34,OUT027
1623,1761.8594,NCI55,OUT018
1624,2460.7175,NCE43,OUT018
1625,1380.4877,FDW58,OUT018
1626,3781.5251,FDG60,OUT045
1627,2857.6777,FDV31,OUT017
1628,3147.5005,FDR47,OUT013
1629,53.356056,FDM60,OUT019
1630,3545.1272,NCF06,OUT018
1631,3042.8308,NCN26,OUT027
1632,1371.9851,FDQ59,OUT049
1633,610.1766,FDF09,OUT046
1634,4225.3745,NCS06,OUT017
1635,1856.4199,FDT44,OUT046
1636,4042.1997,FDI19,OUT017
1637,987.6879,FDT22,OUT017
1638,4653.847,NCF54,OUT027
1639,3134.276,DRG25,OUT045
1640,3270.8584,FDB59,OUT017
1641,3173.1206,FDQ37,OUT017
1642,849.5849,FDP56,OUT035
1643,2937.6055,FDW44,OUT035
1644,505.0082,FDJ26,OUT010
1645,3361.36,FDU43,OUT018
1646,1600.7303,FDW33,OUT045
1647,3416.959,NCX53,OUT027
1648,335.77325,FDN56,OUT010
1649,2484.5598,DRF15,OUT049
1650,1912.8134,FDO33,OUT017
1651,267.7671,FDZ39,OUT010
1652,940.57916,NCJ19,OUT017
1653,3343.127,FDU01,OUT035
1654,3830.4978,FDT12,OUT035
1655,805.4963,NCM18,OUT018
1656,2076.249,FDP19,OUT017
1657,660.79767,NCR42,OUT049
1658,1832.194,FDN10,OUT046
1659,928.5763,FDG44,OUT017
1660,2855.3838,FDQ10,OUT046
1661,1639.5802,DRH13,OUT049
1662,3963.939,FDT52,OUT013
1663,1799.9943,FDM56,OUT045
1664,261.9864,NCO43,OUT010
1665,2889.0686,NCV29,OUT035
1666,4176.0024,NCF06,OUT013
1667,1421.57,FDO50,OUT035
1668,3954.44,FDT59,OUT013
1669,1043.5157,FDX40,OUT027
1670,3255.8137,FDE50,OUT017
1671,3253.5642,FDX51,OUT017
1672,1304.962,NCD30,OUT018
1673,1675.9905,FDK15,OUT013
1674,940.9897,FDL12,OUT045
1675,4196.191,FDK46,OUT017
1676,255.00394,DRH49,OUT010
1677,2446.9387,FDQ57,OUT046
1678,1568.0052,FDY59,OUT017
1679,3723.922,FDO09,OUT018
1680,2072.717,NCG30,OUT035
1681,2728.265,FDM09,OUT017
1682,2683.538,NCN17,OUT027
1683,1404.2782,NCS42,OUT013
1684,351.03754,FDD02,OUT019
1685,3169.2031,FDE34,OUT013
1686,3103.5647,FDU38,OUT045
1687,2510.7627,FDB33,OUT046
1688,1435.1367,NCJ29,OUT017
1689,845.7765,FDZ27,OUT035
1690,1514.7222,FDI40,OUT013
1691,669.7562,FDG22,OUT013
1692,1835.7662,FDT51,OUT017
1693,2864.958,FDF20,OUT018
1694,2078.5461,FDV50,OUT035
1695,658.73663,FDT02,OUT049
1696,2527.504,DRC49,OUT017
1697,2505.9402,FDF26,OUT049
1698,1972.676,FDV52,OUT035
1699,660.79767,FDX59,OUT049
1700,3838.7217,FDV25,OUT035
1701,1060.8342,FDW23,OUT027
1702,1392.8201,FDE53,OUT018
1703,2153.6016,FDA19,OUT017
1704,2016.8907,FDH22,OUT046
1705,1542.585,NCO41,OUT013
1706,4065.1492,FDX12,OUT017
1707,3249.788,FDF17,OUT013
1708,3698.3718,FDS11,OUT045
1709,2479.2358,FDR51,OUT035
1710,249.81824,FDT49,OUT010
1711,2001.1569,FDC56,OUT013
1712,3036.3613,FDR13,OUT027
1713,1987.1547,FDQ60,OUT035
1714,4058.3232,FDN38,OUT049
1715,2533.464,NCL29,OUT013
1716,4091.9858,FDO13,OUT027
1717,2276.1997,FDE26,OUT018
1718,443.20654,FDA31,OUT010
1719,1253.4679,FDX14,OUT035
1720,2810.366,FDA34,OUT045
1721,2491.3496,FDF26,OUT013
1722,2669.3167,FDE38,OUT045
1723,1850.4578,DRI11,OUT046
1724,3033.9917,FDQ60,OUT027
1725,1056.1837,FDL21,OUT027
1726,5519.5103,DRC12,OUT027
1727,3803.7808,FDC47,OUT046
1728,2051.7205,FDE57,OUT045
1729,1965.0084,FDT14,OUT045
1730,3131.4927,NCZ53,OUT046
1731,3471.7815,FDE28,OUT018
1732,2503.2659,FDR19,OUT035
1733,477.37674,NCF54,OUT019
1734,1261.5535,FDZ08,OUT046
1735,2166.991,NCJ05,OUT018
1736,2053.1003,FDF59,OUT046
1737,1732.071,NCO05,OUT035
1738,596.8827,FDW24,OUT018
1739,2388.3757,NCX42,OUT018
1740,836.56165,NCA53,OUT035
1741,477.37674,FDI45,OUT019
1742,1860.4569,FDG46,OUT046
1743,585.7248,FDM20,OUT010
1744,105.337585,FDW11,OUT010
1745,3069.5354,FDX08,OUT035
1746,722.95447,NCK17,OUT035
1747,2147.1348,FDK32,OUT018
1748,2723.486,NCA42,OUT035
1749,2941.2607,DRI01,OUT035
1750,4188.4937,NCL55,OUT049
1751,1311.7579,DRE25,OUT018
1752,3081.9424,FDD14,OUT017
1753,3861.9026,FDB10,OUT046
1754,2482.891,DRN11,OUT035
1755,592.4324,FDP38,OUT018
1756,3173.1206,NCA30,OUT017
1757,3255.902,FDT15,OUT017
1758,766.74506,NCP55,OUT018
1759,2482.891,FDF12,OUT035
1760,3652.373,FDM21,OUT018
1761,3750.0579,FDX56,OUT035
1762,2503.2659,FDF10,OUT017
1763,3035.4954,FDT32,OUT045
1764,1361.1947,FDM51,OUT018
1765,2185.954,NCR50,OUT018
1766,3968.303,FDI19,OUT049
1767,1673.989,FDX21,OUT017
1768,2525.1384,FDR31,OUT035
1769,4224.3877,FDY02,OUT013
1770,2834.137,NCA29,OUT045
1771,3120.592,NCX17,OUT046
1772,3143.9944,FDM12,OUT045
1773,4099.53,FDI53,OUT027
1774,2809.8613,NCU30,OUT049
1775,3141.5076,FDC56,OUT027
1776,1756.7412,FDK27,OUT018
1777,2816.4587,NCK18,OUT017
1778,836.78204,FDB52,OUT019
1779,5233.19,DRG25,OUT027
1780,846.2439,FDZ13,OUT049
1781,595.9519,FDB57,OUT019
1782,1321.5159,FDR40,OUT046
1783,38.906685,NCO14,OUT019
1784,3145.873,NCN19,OUT045
1785,387.97778,FDQ28,OUT019
1786,2298.4155,FDO13,OUT018
1787,1277.8846,FDK48,OUT013
1788,2097.3271,FDU07,OUT018
1789,1975.2302,FDW20,OUT046
1790,296.9295,FDV12,OUT010
1791,2587.4014,FDH24,OUT013
1792,3529.7148,FDV59,OUT049
1793,1936.0028,FDK57,OUT045
1794,1214.1849,FDL16,OUT027
1795,2436.6038,NCQ17,OUT046
1796,2928.0576,FDJ15,OUT018
1797,1521.6196,FDX24,OUT049
1798,1620.6006,FDT47,OUT046
1799,1016.9218,FDT10,OUT049
1800,1189.8505,FDZ37,OUT018
1801,6128.9126,FDW43,OUT027
1802,1592.3887,DRN36,OUT017
1803,1254.5076,FDJ14,OUT045
1804,3556.6553,FDA32,OUT013
1805,532.3088,FDJ38,OUT019
1806,2548.5867,FDQ57,OUT017
1807,550.6942,NCQ41,OUT019
1808,987.3853,FDG56,OUT049
1809,3225.9697,DRC13,OUT027
1810,2529.885,FDV55,OUT035
1811,2553.8506,FDQ49,OUT045
1812,96.150406,FDE29,OUT010
1813,3786.9746,FDR03,OUT013
1814,1521.6196,FDD45,OUT049
1815,638.4057,FDN38,OUT010
1816,902.2422,FDT56,OUT046
1817,3229.8042,FDT48,OUT045
1818,2901.643,FDU03,OUT049
1819,316.86734,FDC56,OUT010
1820,2664.4453,NCO43,OUT027
1821,1808.2137,FDQ27,OUT017
1822,3643.3184,FDR03,OUT046
1823,54.174973,DRH23,OUT010
1824,644.7526,FDG22,OUT045
1825,1675.5554,NCJ42,OUT013
1826,1396.1324,FDR24,OUT046
1827,2910.1387,FDW60,OUT035
1828,3159.9885,FDJ08,OUT013
1829,665.2795,DRL59,OUT018
1830,503.70862,FDG60,OUT010
1831,2539.6868,FDW27,OUT017
1832,1113.6451,FDX14,OUT018
1833,931.9082,FDC20,OUT013
1834,3385.483,NCS29,OUT018
1835,1577.4894,FDJ56,OUT046
1836,259.6809,FDB20,OUT019
1837,6096.0776,FDL28,OUT027
1838,2130.5718,FDW01,OUT018
1839,3058.5178,FDL03,OUT046
1840,3688.0984,FDX22,OUT049
1841,2589.2766,FDJ21,OUT035
1842,2420.9211,FDR31,OUT045
1843,2519.7725,FDG21,OUT035
1844,1107.8756,FDS22,OUT027
1845,1611.6676,FDK08,OUT035
1846,2112.6414,FDE17,OUT018
1847,1599.7527,NCN30,OUT017
1848,1496.6445,FDT50,OUT046
1849,2653.647,NCX42,OUT049
1850,3722.0269,FDJ12,OUT035
1851,3026.4478,NCA18,OUT027
1852,536.87805,FDP23,OUT019
1853,4006.4102,FDX12,OUT013
1854,2063.787,FDN40,OUT018
1855,1344.1685,FDV48,OUT035
1856,2833.408,NCY54,OUT013
1857,87.15927,FDL16,OUT010
1858,3361.9453,FDR45,OUT018
1859,2614.221,FDJ52,OUT046
1860,1352.5607,DRG01,OUT017
1861,3840.2598,FDP52,OUT013
1862,3238.5208,FDU58,OUT017
1863,1612.918,FDL02,OUT045
1864,3963.939,FDG28,OUT013
1865,2138.9773,FDA19,OUT035
1866,2006.4431,FDW46,OUT027
1867,1690.2842,NCD43,OUT049
1868,820.8327,DRG39,OUT013
1869,680.4662,NCF55,OUT049
1870,1846.6494,FDJ07,OUT046
1871,2413.9438,FDE08,OUT046
1872,101.749756,FDP56,OUT019
1873,820.4437,FDT45,OUT045
1874,2899.6575,FDF17,OUT018
1875,1310.5251,FDX44,OUT046
1876,4792.48,FDM28,OUT027
1877,3187.6628,FDI36,OUT049
1878,1844.0049,FDS07,OUT045
1879,1860.3878,FDD36,OUT045
1880,938.9553,FDW11,OUT046
1881,2442.172,FDN40,OUT049
1882,1549.8114,NCQ18,OUT049
1883,2859.119,NCQ54,OUT017
1884,1343.5743,NCS42,OUT045
1885,181.29047,DRH39,OUT010
1886,2693.4517,FDC09,OUT027
1887,358.9379,FDT08,OUT010
1888,3969.2231,FDC08,OUT035
1889,721.3937,FDT20,OUT017
1890,1080.6066,FDS35,OUT035
1891,2852.1216,FDX58,OUT018
1892,1593.9135,FDW58,OUT046
1893,1559.5815,DRD27,OUT046
1894,280.564,FDH32,OUT019
1895,4376.5103,FDS26,OUT035
1896,1262.2251,FDQ31,OUT046
1897,3096.2893,FDP11,OUT018
1898,1664.386,FDD58,OUT017
1899,3457.6392,FDM33,OUT045
1900,3288.7344,FDZ16,OUT049
1901,948.3242,NCS29,OUT010
1902,106.89816,NCM18,OUT019
1903,3582.4104,FDP11,OUT049
1904,2253.431,NCC42,OUT017
1905,2825.3145,DRM23,OUT046
1906,6085.43,NCN55,OUT027
1907,4248.3213,FDK46,OUT013
1908,3121.2915,FDR01,OUT046
1909,2372.7253,NCA05,OUT045
1910,3030.503,NCP43,OUT017
1911,412.46964,FDR12,OUT010
1912,3916.2434,FDQ01,OUT013
1913,2031.515,FDM13,OUT046
1914,4089.5256,FDQ19,OUT017
1915,517.8594,FDK56,OUT019
1916,570.3602,NCX06,OUT010
1917,3043.0107,FDO56,OUT027
1918,1872.0719,FDU45,OUT045
1919,83.21483,FDI16,OUT019
1920,1870.8693,FDL32,OUT046
1921,2037.4641,FDA07,OUT046
1922,2433.6624,FDA14,OUT045
1923,3332.946,FDV46,OUT027
1924,3601.2737,NCO07,OUT035
1925,1638.7155,NCP41,OUT046
1926,1841.9615,FDY60,OUT018
1927,4095.899,FDN38,OUT017
1928,1166.7731,FDO15,OUT046
1929,2070.442,FDT60,OUT013
1930,3965.837,FDA55,OUT035
1931,256.78635,FDE02,OUT010
1932,3736.3643,DRJ39,OUT049
1933,1180.7831,FDV34,OUT035
1934,5200.355,FDS20,OUT027
1935,2683.538,FDF02,OUT027
1936,2196.1438,FDW40,OUT017
1937,3033.461,NCB43,OUT046
1938,1465.8961,FDR58,OUT017
1939,684.42725,DRJ59,OUT035
1940,1651.0247,NCD30,OUT017
1941,1586.5342,FDE14,OUT017
1942,1392.8674,FDC28,OUT018
1943,1158.9246,FDU16,OUT018
1944,984.70386,NCD19,OUT035
1945,567.4465,FDU21,OUT046
1946,5478.6724,FDV59,OUT027
1947,3155.6433,FDU03,OUT045
1948,601.3534,FDC33,OUT010
1949,706.83734,NCR42,OUT035
1950,1258.837,DRH59,OUT035
1951,2211.7395,NCM31,OUT035
1952,3965.0417,FDS50,OUT035
1953,827.3582,FDP39,OUT046
1954,1913.6759,FDQ55,OUT013
1955,391.26483,FDV36,OUT019
1956,2241.558,FDI05,OUT027
1957,2693.4517,FDS45,OUT027
1958,629.36523,FDA39,OUT045
1959,267.81287,FDC37,OUT010
1960,4355.202,FDJ60,OUT027
1961,2007.1425,DRQ35,OUT046
1962,1899.5928,NCJ06,OUT046
1963,2104.1711,NCY42,OUT018
1964,3240.6584,DRM37,OUT049
1965,706.02045,FDR14,OUT045
1966,714.2911,FDE51,OUT049
1967,2821.0625,FDT33,OUT017
1968,1892.0347,FDR08,OUT013
1969,379.79056,FDE36,OUT010
1970,256.31888,FDL22,OUT019
1971,2081.0762,FDR44,OUT013
1972,242.5408,FDI56,OUT019
1973,376.0105,FDE47,OUT010
1974,237.66277,FDV27,OUT010
1975,717.1504,FDV10,OUT049
1976,1249.1384,FDC40,OUT045
1977,3619.616,NCX41,OUT013
1978,2699.9211,NCQ38,OUT027
1979,2691.082,FDV12,OUT027
1980,1435.9316,FDE52,OUT017
1981,4652.3716,FDG20,OUT027
1982,1043.0458,FDV16,OUT027
1983,1929.32,FDI32,OUT017
1984,998.8825,FDJ32,OUT049
1985,2388.2822,FDN39,OUT018
1986,2816.8506,FDY34,OUT017
1987,742.1514,FDC14,OUT035
1988,3965.837,FDA55,OUT017
1989,517.7183,FDZ50,OUT010
1990,2716.995,DRG13,OUT049
1991,2465.1335,FDP01,OUT013
1992,2881.7078,NCG54,OUT017
1993,2019.1,FDM13,OUT045
1994,4795.1367,NCO18,OUT027
1995,2495.9236,NCW41,OUT013
1996,3834.3381,FDM52,OUT027
1997,726.50586,NCF55,OUT035
1998,2090.4207,FDT09,OUT046
1999,1910.3782,NCM19,OUT035
2000,2222.4817,FDW12,OUT018
2001,726.6615,FDP15,OUT019
2002,727.90515,FDK36,OUT045
2003,2950.3875,FDZ25,OUT035
2004,3207.8237,NCW06,OUT049
2005,2939.5557,FDW60,OUT046
2006,2470.3362,DRC49,OUT013
2007,3300.1494,NCT17,OUT035
2008,2353.985,NCN06,OUT018
2009,2921.8733,FDC45,OUT013
2010,477.37674,DRJ47,OUT019
2011,4037.8293,NCF06,OUT045
2012,350.0647,FDE21,OUT010
2013,698.5794,DRG27,OUT013
2014,2209.3787,FDW40,OUT049
2015,3125.4534,NCO53,OUT046
2016,709.6787,FDE23,OUT049
2017,1657.9669,FDQ16,OUT046
2018,3845.1113,FDS26,OUT045
2019,96.871765,FDZ13,OUT010
2020,2489.3772,FDS14,OUT049
2021,1834.4242,FDC10,OUT045
2022,3215.971,FDY16,OUT049
2023,2073.5122,FDJ20,OUT035
2024,692.29346,FDV43,OUT035
2025,2704.6997,FDZ32,OUT027
2026,2825.3145,FDR23,OUT046
2027,883.7515,FDN24,OUT035
2028,5200.355,FDE34,OUT027
2029,3546.4827,FDU31,OUT013
2030,1443.9873,FDW33,OUT018
2031,1896.3948,FDU26,OUT046
2032,4475.35,FDE20,OUT027
2033,1667.2771,NCW05,OUT035
2034,2127.6245,FDB22,OUT018
2035,1855.8582,FDO56,OUT046
2036,3309.7397,FDA19,OUT027
2037,875.37775,DRI39,OUT045
2038,800.469,FDH52,OUT018
2039,3197.8198,FDZ50,OUT035
2040,2537.9636,NCN42,OUT035
2041,2494.3662,FDB53,OUT013
2042,1669.3877,DRG11,OUT017
2043,3848.3516,DRK11,OUT027
2044,2036.8601,FDQ60,OUT017
2045,666.9615,FDT36,OUT017
2046,2864.34,DRG25,OUT018
2047,3088.9348,DRJ23,OUT046
2048,2641.112,FDG05,OUT035
2049,2036.4795,NCK06,OUT018
2050,2531.9543,FDU52,OUT017
2051,1258.2172,FDW07,OUT018
2052,637.7749,NCM17,OUT045
2053,2672.3264,FDA22,OUT045
2054,2972.556,NCA41,OUT018
2055,684.5803,FDF38,OUT035
2056,944.2176,FDH52,OUT046
2057,551.43304,FDY58,OUT019
2058,3220.3455,FDZ16,OUT045
2059,995.34863,NCM18,OUT017
2060,2385.5684,FDA22,OUT018
2061,2922.4087,NCJ43,OUT035
2062,6096.0776,FDI34,OUT027
2063,953.4047,FDG56,OUT046
2064,1844.5775,FDS34,OUT046
2065,835.6985,DRC01,OUT035
2066,701.982,FDQ04,OUT035
2067,988.51227,FDK04,OUT035
2068,1799.9377,FDT51,OUT049
2069,3173.9158,FDV26,OUT017
2070,2185.3486,FDS04,OUT049
2071,3347.497,FDW43,OUT018
2072,373.3873,FDQ28,OUT010
2073,2188.2053,NCK06,OUT017
2074,1848.204,FDS23,OUT018
2075,532.3088,FDZ36,OUT019
2076,899.6567,FDE56,OUT018
2077,4697.154,FDW10,OUT027
2078,3021.046,NCN14,OUT045
2079,1474.5171,NCQ18,OUT045
2080,1744.172,FDW08,OUT017
2081,4041.6848,FDU43,OUT035
2082,272.09494,FDR33,OUT010
2083,330.90582,FDM24,OUT010
2084,1613.1454,NCZ05,OUT046
2085,1978.2594,NCV41,OUT035
2086,2509.6553,FDV11,OUT018
2087,716.0245,NCY05,OUT035
2088,2841.6453,FDV44,OUT018
2089,1339.7257,FDW32,OUT049
2090,3393.7527,NCU18,OUT027
2091,4236.236,NCC43,OUT035
2092,1865.3529,FDW19,OUT013
2093,3212.8433,FDN31,OUT035
2094,693.3287,FDI48,OUT045
2095,1373.3287,FDS24,OUT017
2096,1909.5287,FDF46,OUT049
2097,2478.4407,DRG23,OUT017
2098,2114.0857,FDG14,OUT018
2099,2925.2654,NCY30,OUT049
2100,1679.9043,FDO28,OUT018
2101,2253.6047,DRD24,OUT035
2102,1421.4064,FDI33,OUT049
2103,3206.558,FDN32,OUT046
2104,3497.1072,FDR16,OUT045
2105,2449.9663,FDF26,OUT046
2106,604.3849,NCN29,OUT018
2107,2711.664,FDE20,OUT045
2108,3125.4534,FDA46,OUT046
2109,3035.4954,FDU28,OUT045
2110,1570.2994,FDQ48,OUT045
2111,2087.819,FDV36,OUT013
2112,715.0581,FDR14,OUT018
2113,3636.811,FDP23,OUT017
2114,788.9547,FDP56,OUT013
2115,240.35355,FDK48,OUT010
2116,2373.6638,FDR48,OUT046
2117,941.70886,NCY29,OUT049
2118,716.5895,FDM22,OUT018
2119,2622.9756,DRJ01,OUT013
2120,3877.3164,FDZ43,OUT045
2121,2568.0405,FDV03,OUT035
2122,5188.4077,FDX11,OUT027
2123,5322.828,NCA41,OUT027
2124,2787.1882,FDE38,OUT017
2125,599.9762,FDI27,OUT018
2126,3274.338,FDN32,OUT013
2127,2150.8157,NCN43,OUT017
2128,5579.2217,FDB47,OUT027
2129,2568.0405,FDV03,OUT017
2130,1481.8811,NCN30,OUT045
2131,340.62732,NCV54,OUT010
2132,1675.0519,FDV07,OUT013
2133,3112.2605,FDP07,OUT049
2134,945.284,FDK48,OUT018
2135,387.97778,FDM15,OUT019
2136,3073.5312,FDY19,OUT027
2137,4039.9238,FDK46,OUT046
2138,1030.6976,FDY11,OUT045
2139,776.0066,FDH09,OUT046
2140,4099.53,FDO08,OUT027
2141,4143.0576,FDU14,OUT013
2142,3026.4478,FDD22,OUT027
2143,2566.3938,FDM27,OUT017
2144,2691.082,FDL02,OUT027
2145,2537.9636,NCA17,OUT035
2146,391.61163,FDE38,OUT019
2147,3207.8237,NCG07,OUT049
2148,3925.8542,DRC27,OUT013
2149,4157.142,FDA27,OUT035
2150,2140.9897,FDW40,OUT045
2151,1898.7466,DRI11,OUT013
2152,1511.2386,FDN50,OUT046
2153,2858.5852,FDR12,OUT046
2154,2683.538,FDT34,OUT027
2155,1044.412,FDW11,OUT035
2156,5233.19,NCO30,OUT027
2157,3177.445,FDZ34,OUT017
2158,1976.2891,FDU45,OUT017
2159,718.78986,NCD42,OUT035
2160,2927.3037,FDX25,OUT045
2161,883.05597,NCR29,OUT046
2162,445.4456,FDX43,OUT019
2163,256.31555,FDB04,OUT010
2164,1370.1344,FDR49,OUT027
2165,1820.5034,FDS39,OUT018
2166,1581.4984,FDW58,OUT045
2167,41.41221,FDG22,OUT019
2168,1069.4891,FDG31,OUT017
2169,6361.576,NCV53,OUT027
2170,2542.0603,DRJ37,OUT035
2171,1897.6729,FDV07,OUT035
2172,2357.0627,FDW52,OUT018
2173,3136.5068,FDT15,OUT045
2174,1631.6918,FDD02,OUT018
2175,1184.9946,FDM16,OUT035
2176,2801.2844,NCE55,OUT046
2177,3260.8352,FDB57,OUT018
2178,690.4148,FDQ04,OUT013
2179,41.41221,FDQ47,OUT019
2180,720.24304,FDY14,OUT019
2181,3371.0676,DRK37,OUT017
2182,3571.132,FDO25,OUT017
2183,4091.9236,FDL57,OUT046
2184,1786.8593,NCK29,OUT018
2185,6653.6753,FDK46,OUT027
2186,358.07834,NCB43,OUT010
2187,6085.43,DRE01,OUT027
2188,2970.475,FDC46,OUT018
2189,1618.7982,FDQ23,OUT045
2190,821.19507,FDX38,OUT049
2191,3350.7131,FDG60,OUT018
2192,3948.0046,FDW55,OUT017
2193,793.6915,FDP39,OUT013
2194,1108.9082,FDB20,OUT018
2195,2076.249,FDV21,OUT017
2196,1542.6265,FDZ02,OUT013
2197,3295.1155,FDP19,OUT027
2198,3921.2734,FDA38,OUT035
2199,2004.4757,FDH22,OUT045
2200,4053.0059,DRM11,OUT045
2201,5325.5933,FDO12,OUT027
2202,2033.3971,FDT14,OUT049
2203,585.7248,FDW34,OUT010
2204,5233.19,FDG04,OUT027
2205,1193.6173,FDW59,OUT018
2206,1406.4851,FDR33,OUT018
2207,2079.5903,FDP32,OUT013
2208,6096.0776,FDL13,OUT027
2209,1880.6787,FDD22,OUT013
2210,2001.6647,FDV40,OUT027
2211,624.652,NCD55,OUT046
2212,29.382668,FDQ20,OUT010
2213,880.74695,FDD28,OUT045
2214,3468.1433,FDC39,OUT045
2215,1908.8868,NCR17,OUT049
2216,1645.3094,DRO35,OUT018
2217,4033.6833,FDF40,OUT049
2218,2101.906,FDR31,OUT018
2219,3278.9226,NCQ41,OUT017
2220,739.6783,FDP38,OUT046
2221,5579.2217,NCU54,OUT027
2222,437.3438,FDG22,OUT018
2223,3847.5305,DRK59,OUT013
2224,1635.9502,FDC37,OUT046
2225,2346.779,NCO42,OUT013
2226,2498.367,NCT42,OUT017
2227,1586.4336,FDX27,OUT035
2228,975.8192,FDV40,OUT018
2229,1666.7013,FDT45,OUT027
2230,274.8586,FDS47,OUT019
2231,4062.7954,FDR45,OUT035
2232,3749.7678,FDB03,OUT045
2233,938.9787,FDO49,OUT035
2234,4355.202,FDU60,OUT027
2235,635.77673,FDB26,OUT018
2236,3536.8508,FDB46,OUT017
2237,517.8594,FDQ37,OUT019
2238,4250.552,FDN03,OUT017
2239,4123.5327,NCX30,OUT045
2240,387.97778,FDK32,OUT019
2241,3178.2222,DRM47,OUT013
2242,1028.0634,NCO02,OUT046
2243,1075.4915,FDP04,OUT013
2244,1770.8796,NCO43,OUT049
2245,1299.3428,FDD59,OUT013
2246,2960.8403,FDQ10,OUT017
2247,2550.326,FDW45,OUT035
2248,4187.6445,NCK30,OUT049
2249,3043.2234,FDU31,OUT018
2250,373.52838,NCQ17,OUT019
2251,2906.741,FDN01,OUT017
2252,2871.475,FDZ19,OUT049
2253,2574.7402,DRG37,OUT017
2254,596.58057,FDE32,OUT045
2255,2802.5283,FDO34,OUT049
2256,140.54462,FDM04,OUT019
2257,2914.559,FDZ25,OUT049
2258,1636.5135,FDU08,OUT049
2259,4024.5388,NCW30,OUT045
2260,978.2809,NCM18,OUT013
2261,788.4673,FDS22,OUT035
2262,4027.1887,NCH18,OUT017
2263,2970.948,FDC23,OUT013
2264,3110.2598,FDY46,OUT013
2265,3946.683,NCU06,OUT046
2266,1505.473,FDX57,OUT045
2267,5680.257,FDX36,OUT027
2268,736.4504,FDL16,OUT045
2269,1033.6904,FDT16,OUT010
2270,1405.1481,FDN16,OUT018
2271,3115.8728,FDC03,OUT046
2272,3958.8293,DRF60,OUT013
2273,5298.6865,FDS27,OUT027
2274,619.91327,FDP33,OUT010
2275,1460.7181,FDJ36,OUT018
2276,646.20715,NCR42,OUT013
2277,1421.562,FDV14,OUT017
2278,3252.769,NCP42,OUT035
2279,2234.0142,FDB50,OUT027
2280,4683.14,NCC30,OUT027
2281,1397.4362,FDA23,OUT018
2282,1525.9989,FDW16,OUT017
2283,610.1191,FDQ52,OUT010
2284,2206.028,FDB58,OUT049
2285,1086.1431,NCP29,OUT049
2286,4029.2397,NCM05,OUT045
2287,3531.708,FDO25,OUT013
2288,2092.8132,NCM54,OUT046
2289,2858.1492,NCL54,OUT046
2290,451.98447,FDL39,OUT010
2291,2601.9746,FDF53,OUT018
2292,2142.2212,NCQ42,OUT035
